# GENERATED by backend/scripts/reconcile_twda.py — do not hand-edit.
# Human decisions belong in backend/src/data/twda_rulings.tsv, which
# is an input to this file.
#
# twda_id<TAB>action[<TAB>target]
#   attach:<tournament_uid>  we already hold this event
#   create<TAB><user_uid>    reconstruct it, won by that member
#   create                   reconstruct nothing: winner unresolved
#   review<TAB><uids>        UNDECIDED, with the candidates
#
# The consumer creates only `create` lines carrying a winner. Every
# other shape is logged and skipped, never guessed at.
2018cncsc	attach:019f1a19-5bdb-7468-86dd-ce890aaf0d2d
2018cotrc	attach:019f1a19-551c-7417-9586-28566cf123ce
2018crncjc	attach:019f1a19-4c1b-71cf-92fe-9b51d5309b40
2018crss	attach:019f1a19-529d-77fe-96b1-72f1e2358049
2018csmno	attach:019f1a19-51ed-771e-a402-ae8df0ec46d5
2018ctatm	attach:019f1a19-5455-7780-a226-e05a2ec09fe3
2018cwdtsw	attach:019f1a19-467b-7045-9a54-30e815a02567
2018dnccd	attach:019f1a19-5980-7509-a589-cfb14eab7dfa
2018ecday1wp	attach:019f1a19-4b26-743b-9c7f-ce8f0f50bc0e
2018ecday2wp	attach:019f1a19-4b31-748e-bc80-76225b961ae3
2018eclcqwp	attach:019f1a19-4f92-7524-9078-3b535148777e
2018fccqmf	attach:019f1a19-4a5e-7795-b911-b369d0268829
2018fevvb	attach:019f1a19-4db5-7431-8dc5-b64cc7b7ff2f
2018fncef	attach:019f1a19-589e-74ea-b1e9-9680b50b963d
2018fnclf	attach:019f1a19-40fd-7585-b261-a0b475414770
2018fntnbg	attach:019f1a19-531b-7006-af6b-62d35a3fe207
2018fsbbh	create	019f19ff-d445-76cf-a0dc-eb6c8323e6d8
2018fsffb	attach:019f1a19-5af7-7071-bda7-58499da3e2aa
2018fst2bi	attach:019f1a19-5b8c-7722-bc7b-614986e0613f
2018ftasc	attach:019f1a19-50ab-7075-9e6b-6f56897205da
2018gncbg	attach:019f1a19-4438-7750-8dc0-5f91cb1c1dcd
2018grtcjf	attach:019f1a19-492d-70d7-9314-c32f5d2bb789
2018grtcv2jf	attach:019f1a19-4fa8-709e-aa5d-fe0d2fc52d55
2018grtcv3jf	attach:019f1a19-5dbb-72df-96a2-f2efa94647fd
2018hgpbh	create	019f1a00-8206-7247-b910-b9a8baa35d4a
2018hnvfseven	attach:019f1a19-4b6d-75b2-8f87-1698bce3186c
2018hnvfsix	attach:019f1a19-4579-7482-86cb-919489bd28a6
2018hopcgb	attach:019f1a19-56aa-72ae-8521-183ade24433f
2018igpadhs	attach:019f1a19-478c-76d9-b077-bbd0aaa38c08
2018igpbi	attach:019f1a19-58df-7341-970d-29cdb7f0239d
2018isasfb	attach:019f1a19-49ab-7484-9dfe-ec8b3aa193b4
2018jmspb	attach:019f1a19-57af-74b6-ab16-34b2de84392a
2018kospms	attach:019f1a19-522e-7273-863f-8a0ba73b1b6d
2018kotmpf	attach:019f1a19-446b-70cc-96e9-cafb70f9b3aa
2018krcfb	attach:019f1a19-4efc-77b4-8374-1bc86de5606a
2018lkpf	attach:019f1a19-50c1-776e-8930-6709a8b0be93
2018llfb	attach:019f1a19-4ce7-7187-87ed-50b5f8cc8e17
2018mnho	attach:019f1a19-5306-74db-af9c-4b806d674ee3
2018mtmfb	attach:019f1a19-489d-7345-b955-3f2c997aa341
2018mtv3bdvs	attach:019f1a19-5aa5-7184-9e7c-d823b0d30d22
2018nacd1co	attach:019f1a19-4a9e-73dd-b48a-843488f4a02e
2018nacd2co	attach:019f1a19-4aa4-71cb-97cc-6498b1a49319
2018ncqmf	attach:019f1a19-4a54-7488-af54-4faf22787ef5
2018ncqvvf	attach:019f1a19-43ab-74da-a313-8d746cf69aa6
2018ndgm2fb	attach:019f1a19-5229-742d-b90b-1a5338bb7fd0
2018nfcgb	attach:019f1a19-5401-702f-8111-399d92955898
2018nmb	attach:019f1a19-5085-766a-8262-b1a18b74544a
2018nmno	attach:019f1a19-4f2f-7117-92e5-2b3e6346ba91
2018nncspb	attach:019f1a19-5ab0-70bd-8393-6a5343636a88
2018ocspb	attach:019f1a19-4769-7313-beac-28327e01dd86
2018oespb	attach:019f1a19-5314-7599-ba37-1c2293ed8720
2018ohdpspb	attach:019f1a19-50b8-7302-b28a-93bd41b10168
2018osdispb	attach:019f1a19-4828-700a-af40-6974155d29cb
2018osfcqco	attach:019f1a19-4aad-77d3-8eda-a40a24860c61
2018ostco	attach:019f1a19-4fcf-7677-96af-ebd1dfb27bb8
2018ot1co	attach:019f1a19-4a92-7191-8969-78d68bc0a8d8
2018ot2co	attach:019f1a19-4a99-71ed-aea8-d98d94ffba4a
2018ovaof	attach:019f1a19-5356-71bc-ac15-4c77b2aa9ca9
2018ovs2018of	attach:019f1a19-4746-7579-b81d-f12dc24dbaa6
2018pbaabc	attach:019f1a19-511f-7379-905e-d52157dfa387
2018pbcthbc	attach:019f1a19-447e-7223-b627-4978e97de6b2
2018pbetrbc	attach:019f1a19-5119-7637-835b-483d3c73c375
2018pbuthbc	attach:019f1a19-4e28-7297-8494-92202c9efdf9
2018pbuybc	attach:019f1a19-4391-714e-acd2-01bf1d09a640
2018pnclp	attach:019f1a19-55ee-70d4-a4de-cd278ba9c982
2018pncwp	attach:019f1a19-4b38-7727-acd0-e4b80a6f4894
2018prspb	attach:019f1a19-5a18-7525-bc63-aefcac4e8ab1
2018pupdms	attach:019f1a19-5125-7189-af29-d268b833f949
2018r1vh	attach:019f1a19-54f7-730b-b26b-8ac0094db115
2018r2vh	attach:019f1a19-56d4-7756-bfed-8cd284fe5da1
2018r3vh	attach:019f1a19-5863-70c2-ba91-50c04ac88154
2018r4vh	attach:019f1a19-59f2-7401-b86d-fdf87e67de17
2018rasrf	attach:019f1a19-4ef7-7155-8ae7-42146fb3aa9b
2018rfgphf	attach:019f1a19-4682-7673-8415-942ce90c2dae
2018rggc	attach:019f1a19-56cd-7139-b930-92f640f9fa09
2018rspb	attach:019f1a19-4c24-7293-b61a-144e76d7ac48
2018rvbi	attach:019f1a19-575c-7103-8b86-b5d09fc30762
2018sacsbp	attach:019f1a19-4877-715c-ac1d-92b4fa7e9222
2018shsss	attach:019f1a19-4541-77ce-ad1e-c09220011f9a
2018sncss	attach:019f1a19-5764-7689-a6f3-16a245a42443
2018stgadvpdms	attach:019f1a19-4f28-7124-a2e9-fb275f839842
2018tdvlcqspb	attach:019f1a19-4854-7511-8e1c-43aee5b94eae
2018tfcfb	attach:019f1a19-4c10-7237-946d-8322ed424fc1
2018u2bma	attach:019f1a19-53fb-7664-aca7-3932e5d045f8
2018vogbfb	attach:019f1a19-5165-754c-9abf-e7d7d3ea0b8c
2018won1co	attach:019f1a19-4695-75a7-8a9e-2b28a7bd2625
2018won2co	attach:019f1a19-46f2-740c-9ec9-a71c005577a8
2018won3co	attach:019f1a19-46fa-714f-85aa-5d9b1258985b
2018won5co	attach:019f1a19-4717-745b-8034-833ab0d669e1
2018won6co	attach:019f1a19-471f-7784-bbf7-11236ae9581b
2018won7co	attach:019f1a19-4723-76ed-ba67-446924cee4b5
2018wpsc	attach:019f1a19-528c-72bb-b2aa-f076c3159a2d
2018wpspb	attach:019f1a19-5223-74bf-a420-f664cb72094b
2018wusc	attach:019f1a19-56ae-7311-b966-5e51a3b7d782
2018ztvf	attach:019f1a19-514b-73c5-b043-2bae1b42bf53
2019a4bf	attach:019f1a19-5df1-76fe-8b80-493c4f9b9109
2019aazs	attach:019f1a19-800f-7663-91f2-72b0547525e1
2019abbdvs	attach:019f1a19-7425-77ee-be15-3e82cf152359
2019acswacdco	attach:019f1a19-7d16-7045-8d3c-1fa4fb03cb9b
2019adbdfb	attach:019f1a19-84e7-7677-9301-a14e81ab1303
2019adcfb	attach:019f1a19-6487-7477-bd42-9bc43ba00a84
2019agfb	attach:019f1a19-78a0-7359-a39f-a5beb3320e15
2019altnsw	attach:019f1a19-667d-7028-809a-7a5c8afbd1ff
2019amf	attach:019f1a19-75fb-704c-b28d-6ee0820bb300
2019apa	attach:019f1a19-7600-76c3-bb9d-3d453d4b2f6e
2019asms	attach:019f1a19-81f1-75bc-a966-63e45230b2d1
2019atrsfb	attach:019f1a19-6260-74df-b9c2-1b57a319bbb7
2019bbcpdms	attach:019f1a19-6d96-712e-b8cb-a7fa798bf9d1
2019bbppdmsp	attach:019f1a19-6b8f-7132-a45f-e3f8bc2c8b5d
2019bcspspdms	attach:019f1a19-742d-7417-85ad-62a424bab75c
2019bf2hf	attach:019f1a19-6357-727f-b781-025fc327304e
2019bfbafg	attach:019f1a19-7540-76d3-a51e-cf5e3c01edd2
2019bfkcltms	attach:019f1a19-80f5-76a6-9470-7051cc13ed02
2019bfssc	attach:019f1a19-813d-7695-a337-04663e2cdd97
2019bhps	attach:019f1a19-8218-766a-a315-aca4d1fcc484
2019bhsb	attach:019f1a19-61b4-7217-b1ca-f75004bd4032
2019bncbb	attach:019f1a19-654b-71a4-9e3f-4d87bb94c165
2019bncfb	attach:019f1a19-6a24-77f5-b55e-b973919c1c84
2019bncmb	attach:019f1a19-609f-7343-b6e8-7408b2dd5dc2
2019bncmb2	attach:019f1a19-7a2d-76de-93bf-b698fad0671b
2019bolbg	attach:019f1a19-71d1-778e-ace4-489c2fb03e18
2019bopf	attach:019f1a19-6461-7527-ba09-031524e45302
2019bosb	attach:019f1a19-80af-7230-90a3-255c1db8d4e5
2019botgmf	attach:019f1a19-7a54-763b-a547-9cebc4486bbc
2019bvtbs	attach:019f1a19-6966-76af-b42a-c778db02c3e6
2019cbhkcr	attach:019f1a19-8657-7647-ae9d-60ce1b868da7
2019ccpdms	attach:019f1a19-70b0-731d-87c0-83fb42162584
2019ccrjb	attach:019f1a19-6f80-700e-b0c8-1e849cacf5b8
2019cmjdfb	attach:019f1a19-65d3-73c6-950a-18861e53989e
2019cosmb	attach:019f1a19-7ea3-77de-ac45-9bd9945adb46
2019crncjc	attach:019f1a19-6756-77d8-90b3-186fe5d34de0
2019csac2019cgb	attach:019f1a19-6c5d-72e7-9e58-90742a574049
2019csmn	attach:019f1a19-7cf5-7785-be9a-2532a171af1d
2019ctllpdvs	attach:019f1a19-751f-7622-b589-3f3d32a5fd30
2019czgpbcz	attach:019f1a19-5cc7-7675-9146-5e1fc9ab66b3
2019ddmcnfb	attach:019f1a19-6941-769e-a21b-bf2e015bfc9d
2019ddspdmsp	attach:019f1a19-6655-74eb-a1ff-0e1d2a4ec82e
2019dimnpemi	attach:019f1a19-5ebe-7522-9459-fd9d21ec1ed3
2019dnccd	attach:019f1a19-7d4f-7581-9171-c153a9a06a02
2019dofpdmsp	attach:019f1a19-626d-70dd-8f66-ac809e4c3fd7
2019dtdbs	attach:019f1a19-7eda-77d9-b162-ea37bbe2ecbb
2019ecday1pf	attach:019f1a19-7377-70e3-b1b3-4edb7421d38c
2019ecday2pf	attach:019f1a19-7381-728d-a184-288e54be0d91
2019ecwon1pf	attach:019f1a19-7335-7476-b65c-37acf4dd7e9a
2019ecwon2pf	attach:019f1a19-733c-75b0-b8d6-02dbdd941176
2019elw3ef	attach:019f1a19-636a-70e7-b306-3dcb673735c2
2019ervrsp	attach:019f1a19-7630-7463-986d-28fc9f52826b
2019ewon4pf	attach:019f1a19-760a-74f2-9558-ceb693519b4c
2019fbnhp	attach:019f1a19-5ca1-7707-873c-6d82fce7b2dd
2019fgprhf	attach:019f1a19-6868-747f-9ead-fa9daa0edfab
2019fncef	attach:019f1a19-647d-71b6-b370-27b880f39d46
2019fnclf	attach:019f1a19-6640-74c3-90d6-eb31f9497b84
2019fotsvvb	attach:019f1a19-76c3-7779-925b-352fd31617f0
2019frcco	attach:019f1a19-660b-74a2-afd3-70dcaa2f53b1
2019fsiwfhs	attach:019f1a19-77f2-71db-8861-05a678e18941
2019fsspdms	attach:019f1a19-8039-70d5-8388-0a3271c74db4
2019gbzzc	attach:019f1a19-5de5-75a5-9809-9d656e587566
2019gncekbng	attach:019f1a19-615a-73f5-a361-29075c61397e
2019gp2019ovho	attach:019f1a19-7dae-76a7-ae51-79e9c4c6ecf3
2019gpilp	attach:019f1a19-643a-71d0-ac79-34ae1d258e63
2019gppwp	attach:019f1a19-65c6-7485-a608-23f4d241b33c
2019gpsp	attach:019f1a19-728b-712d-95e0-6b44d0c73f51
2019grdojf	attach:019f1a19-70b9-7184-ad36-fab3e56cb103
2019grgc1jf	attach:019f1a19-84ec-70eb-a016-9cf63a5cb624
2019grnmjf	attach:019f1a19-7286-720f-94f2-56513a089606
2019gsmf	attach:019f1a19-745a-7250-8a19-66732d225ae5
2019gtuap	attach:019f1a19-675e-77c4-afb6-72b6b3bacf22
2019hgcspb	attach:019f1a19-5ec2-77cc-b38e-038e7d507345
2019hgpp	attach:019f1a19-62c6-77aa-9f65-aafb90f33f96
2019hncbh	attach:019f1a19-7b1d-7430-b546-d01adda1220e
2019hnvf	attach:019f1a19-7a34-7636-9743-30f2aa495741
2019hnvfnine	attach:019f1a19-618b-72c0-9ae9-234b6378bca8
2019hnvften	attach:019f1a19-678f-7411-93f3-1f1b62a9a354
2019hwgasc	attach:019f1a19-5d93-7090-a0f6-e34352435600
2019igpbi	attach:019f1a19-7b25-772e-953e-89fc49c31682
2019jjdfb	attach:019f1a19-70ec-7400-b2bc-a58361d49b7f
2019jtslb2bsf	attach:019f1a19-76e2-759c-9be8-d2a269600616
2019kojpms	attach:019f1a19-5f2d-703e-85ce-6b0c6860da31
2019lotebg	attach:019f1a19-59b3-73ff-8914-a616a05f0ebc
2019matf	attach:019f1a19-6b43-72ea-a3ea-8ded57d4a94c
2019mibsp	attach:019f1a19-6914-7412-b46e-2152f5daf671
2019mlgyasw	attach:019f1a19-6684-743b-b6f7-39575b9f20ef
2019mncaamcm	attach:019f1a19-6256-72ac-b9b0-b6726b8a4352
2019motffb	attach:019f1a19-8401-70da-94ee-4bdc11f69008
2019mptf	attach:019f1a19-768e-736f-80ff-9517738ff6a7
2019nacd1co	attach:019f1a19-64a0-72c3-8e1e-a85236747eac
2019nacd2co	attach:019f1a19-6507-77fb-9fb8-70369cbd26d7
2019nacfcqco	attach:019f1a19-6516-775c-8a65-0572309a49fb
2019nacstco	attach:019f1a19-6511-7247-8e6f-4fb518fd0bff
2019nbbi	attach:019f1a19-78d3-70cd-9a17-63b1b989a0be
2019nbhpsi	attach:019f1a19-79db-704a-ba2c-42f787062559
2019ndltpdmsp	attach:019f1a19-77f9-7135-a56e-9b7a0c85ce58
2019nnho	attach:019f1a19-5d02-75a9-9319-9131f475d744
2019nytnbb	attach:019f1a19-6d1f-7494-a17e-6b9af80e02b9
2019oc1co	attach:019f1a19-648e-742f-afa2-a61d5561375f
2019oc2co	attach:019f1a19-6496-7010-abd9-61044e2adf21
2019pbibca	attach:019f1a19-5cb8-7639-89ce-3c2353176537
2019pnclp	attach:019f1a19-78ce-708d-8641-c579b2d2aa67
2019pncwp	attach:019f1a19-65cd-72cb-8d35-fc1664ee721c
2019pnpspb	attach:019f1a19-6e68-7697-ad72-01f5d58f6b8d
2019pocspb	attach:019f1a19-677e-7637-99c9-40a8f907f79d
2019psmmn	attach:019f1a19-6097-7275-a4fd-7ff08a07f02d
2019pspb	attach:019f1a19-78c6-7522-b597-e6b32a806558
2019psssc	attach:019f1a19-6269-75fb-9530-4fcc03b94ce2
2019ptfplpp	attach:019f1a19-8329-7443-91b3-57b23664fef5
2019r6vh	attach:019f1a19-7260-705b-ab3d-8f4d8ef164d6
2019rhho	attach:019f1a19-8142-7122-8b62-492f70683d9e
2019rmdc	attach:019f1a19-7eaf-7693-9d57-af3f2f57bb08
2019saccgb	attach:019f1a19-6c64-709a-9c5a-ce9f049895d7
2019sbncp	attach:019f1a19-7d49-71ce-ad1d-ddf0a6c7b31c
2019sbygp	attach:019f1a19-744e-7584-bb23-6c2f33ad79d8
2019sncbs	attach:019f1a19-6191-7531-b0db-097415353b7c
2019snces	attach:019f1a19-6b0e-7443-8dcd-17060f52793b
2019sncss	attach:019f1a19-6a50-76c1-b706-e04938b616b0
2019socks	attach:019f1a19-8335-7292-a0fc-3e4ebdf037d5
2019sofbsp	attach:019f1a19-5eb9-7272-821e-a17f9eb5c642
2019sooba	attach:019f1a19-6c22-7753-8318-9e9a6c724e58
2019sti2bi	attach:019f1a19-5eae-7508-9ee5-ef2299849883
2019stnhpa	attach:019f1a19-6365-77a5-9d7a-ea6e7a47d8f8
2019stsc	attach:019f1a19-5d2c-7112-9558-31ee0e1bca8e
2019tctj	attach:019f1a19-80d1-7423-baae-df134afb32da
2019tdclf	attach:019f1a19-6b1e-7611-bc6e-1c999eb70f42
2019tfb	attach:019f1a19-5ec6-77f6-a7c6-177639bb3630
2019tftdss	attach:019f1a19-5cf1-7593-a4ee-377b8244d079
2019ttsuun	attach:019f1a19-62a1-7539-b10d-8357d6ad3034
2019uscpc	attach:019f1a19-5bb7-743e-85a3-380e71126474
2019usssp	attach:019f1a19-60cd-7674-9de7-99e3ad00bb98
2019utdc	attach:019f1a19-7eaa-7199-9f79-e34ca8abcfef
2019vftcno	attach:019f1a19-5f26-71d0-ac99-8199a979d864
2019vovl	attach:019f1a19-7290-75c1-bda1-bb0a0620fd37
2019vpp	attach:019f1a19-7819-77bc-b126-d8cef2784fcb
2019wfgpbcz	attach:019f1a19-635f-706a-96c3-bc8585d4795e
2019wilms	attach:019f1a19-6a1f-7285-8489-023218f7dcb1
2019won1co	attach:019f1a19-5fd8-7231-a731-9d50bb88e104
2019won2co	attach:019f1a19-5fdf-709f-bfd9-d6c78cae2a7e
2019won3co	attach:019f1a19-5fe5-77ee-bf78-370adc011acf
2019won4co	attach:019f1a19-5ff9-7312-b27d-be8e0bd7bb9e
2019won5co	attach:019f1a19-6000-75a8-8dbc-007e3e3302db
2019won7co	attach:019f1a19-600d-7207-9ddc-c91af2de3232
2019wvpbsmb	attach:019f1a19-67c4-766d-bb3c-843e7b80533e
2019ycmn	attach:019f1a19-74d9-75bf-96a2-62b3d9523847
2019zbncsbnzp	attach:019f1a19-74fb-7582-b960-a85d4567b64c
2019zt2trvf	attach:019f1a19-5afe-70eb-9399-bcdde3327c36
2019zt3bofvf	attach:019f1a19-6391-75c5-a4cf-5fcaaa65876b
2019zt4coovf	attach:019f1a19-7bcb-7780-a81a-7966b2f0310a
2019zzks	attach:019f1a19-6ea1-74b2-89d0-6c49a97c4123
2020a2nhpa	attach:019f1a19-85e2-7408-8624-9b1a7299fe59
2020acsuhgcnc	attach:019f1a19-83f9-7275-b7a3-ed8ad7016028
2020adbfb	attach:019f1a19-94f1-72e0-ad78-90984a1fde43
2020adfmb	attach:019f1a19-870f-73dc-937d-3b3d7025b2e5
2020afb	attach:019f1a19-94fc-7288-9b3d-343b22d4baf6
2020afitopmr	attach:019f1a19-9837-71f1-9a52-ab4222d51a04
2020aogks	attach:019f1a19-8e84-756d-bbb7-64a5dafb130d
2020aprwhf	attach:019f1a19-8b3b-723a-9f46-04186c551377
2020aviiblpf	attach:019f1a19-8bf2-70d0-abda-20a31b79c95a
2020bbpsp	attach:019f1a19-8d4d-724e-9d07-e620c7563cc4
2020bf3hf	attach:019f1a19-93a4-7541-9df7-d826fdd481a3
2020bhgbp	attach:019f1a19-8c13-715a-9f8b-16cab88ba84e
2020bhps	attach:019f1a19-9483-7284-9dfe-1c7d4f527d17
2020bldfaca	attach:019f1a19-8e77-7189-8b25-e6d655901f02
2020bnpdms	attach:019f1a19-85da-7760-ae5a-b600683f0e66
2020bovvi	attach:019f1a19-8a24-762f-bdfa-0fb5f93fffc8
2020bsluk	attach:019f1a19-8375-7060-bfe1-aa5b75dd5b4a
2020cko	attach:019f1a19-983d-70ce-b30b-1d2375583186
2020cmn	attach:019f1a19-903d-7318-900d-82dd3994d6b6
2020decqslmun	attach:019f1a19-8703-73fa-9b4f-4b993dbb7764
2020elwef	attach:019f1a19-8f88-7614-abd2-6e2dde95296a
2020fducgb	attach:019f1a19-90a8-7143-b3b9-bfef9e7f4112
2020fsss	attach:019f1a19-8ce2-73a1-b59e-19cf8b3beae0
2020graajf	attach:019f1a19-9068-7033-8df0-fa4bda38daec
2020gsmf	attach:019f1a19-93a8-7012-94c6-5bda618a0893
2020igbcs	attach:019f1a19-8d45-7583-ab88-d6ba65d6bff7
2020itbfb	attach:019f1a19-96e7-76b9-86d8-5cfd6d7ae557
2020ivtpcgb	attach:019f1a19-9846-7688-84ef-9d786b1f3a63
2020jrr35hf	attach:019f1a19-870b-757f-8b93-d23304493d4e
2020lisspdms	attach:019f1a19-8be6-70b0-8d78-0624c4497650
2020ll1o	attach:019f1a19-8f20-7513-9984-4d5a8a90ae6f
2020ll2o	attach:019f1a19-909f-703b-9428-8769620345fd
2020mbms	attach:019f1a19-8807-7397-a886-fb94b9f64361
2020mdmlf	attach:019f1a19-8434-709e-bcda-7041f2ad3971
2020mjbs	attach:019f1a19-9486-7779-b75d-fb8064ed424f
2020ncmo	attach:019f1a19-9842-756c-9372-444f24e933a3
2020oddffb	attach:019f1a19-9133-7127-b655-faed094b854f
2020papcan	attach:019f1a19-939b-7188-84ff-b0bbdc78caf6
2020pbbs	attach:019f1a19-842f-70b6-b0a0-e3e7fd48cd21
2020pgpo	attach:019f1a19-971c-70cd-9232-8289ef944673
2020phggp	attach:019f1a19-8635-7124-b49a-00ea8d3dd2d3
2020pihc	attach:019f1a19-8b47-70c1-8d35-b08031417cf2
2020pw2pdms	attach:019f1a19-8f18-7795-a028-d4abfcb46e7d
2020qtrj	attach:019f1a19-8e5d-77c2-99e6-097079cdc8c2
2020rcfb	attach:019f1a19-8d76-7770-9459-4d7fc67750e1
2020rftgp	attach:019f1a19-9195-765b-82cb-539a02eb2d3a
2020rtecftjf	attach:019f1a19-8921-706b-b471-0d92dbda6659
2020rtecnbjf	attach:019f1a19-891b-748f-8b48-05bc62c85461
2020sacpo	attach:019f1a19-9171-75cb-ac53-dff49fe4f037
2020sacsc	attach:019f1a19-843f-7006-8815-28dd35166db3
2020sbnkp	attach:019f1a19-8a96-7016-9a88-7f66349d42a0
2020sbyckp	attach:019f1a19-95d0-73fe-8a8a-6f373655c605
2020sfb	attach:019f1a19-9177-73fc-b344-d495e5ab3915
2020smpdms	attach:019f1a19-8f0a-7387-909e-bda892e5ca3d
2020sr2o	attach:019f1a19-8fa0-76d7-94a0-f4e15cd24228
2020sr3o	attach:019f1a19-9138-74d4-904b-22f936add47f
2020sr4o	attach:019f1a19-938f-7619-8279-d4cab3078d82
2020sro	attach:019f1a19-8f90-71c7-b69b-e7b59dc49947
2020ssps	attach:019f1a19-9477-7421-a785-be93eb9e065d
2020stlpdvs	attach:019f1a19-8613-714a-828b-b46711b4191e
2020tcspb	attach:019f1a19-8a47-72a1-89b5-990fb18c7392
2020tmxpfbmcm	attach:019f1a19-8a6f-7313-a181-942ef4d65db1
2020tofhnachc	attach:019f1a19-8524-73b8-8cef-9ef8fd8aa708
2020ukclbo	attach:019f1a19-8f10-71ea-9651-78437f851b19
2020uknc2019	attach:019f1a19-8833-71a1-895f-e84d22981bb5
2021aco	attach:019f1a19-9c39-762a-ba60-2d0e80b9f371
2021afo	attach:019f1a19-9eaa-7055-acd8-40b631017bc0
2021bco	attach:019f1a19-9a51-75c3-b32c-84567acb0216
2021bnc2020o	attach:019f1a19-9991-7705-9904-3242b0a4fcd8
2021brcgb	attach:019f1a19-a275-779b-ba94-ca61ae897ab0
2021briilp	attach:019f1a19-a0fd-74a0-a6ef-be6cfcb9d1e1
2021ccrdjb	attach:019f1a19-98dc-70af-9f17-90b55fc733d8
2021cmd1o	attach:019f1a19-9c2f-72b3-aa05-020ae60226f7
2021cmd2o	attach:019f1a19-9c33-7194-bdfc-0d5e52d756a0
2021co	attach:019f1a19-9ada-72d6-97d2-c989cd2aa9f8
2021cyco	attach:019f1a19-9bb8-75cd-b189-b12d25ce1ebb
2021docgb	attach:019f1a19-9a56-71d6-a8b5-c3f6f338f21a
2021eddlfbs	attach:019f1a19-a02a-7267-9c7c-9ab256f21db0
2021eso	attach:019f1a19-98e3-7514-88e8-7db646ed892d
2021fbo	attach:019f1a19-9850-71fb-b0a2-5c3b43be72af
2021fecgb	attach:019f1a19-9fed-7334-9715-7d3deb9d116f
2021folo	attach:019f1a19-9bc1-71a9-b838-8a51e501e1d1
2021frelea	attach:019f1a19-98df-73b6-93e4-9aaee524487f
2021fsfv5fb	attach:019f1a19-990c-7096-89f3-66d914f3a105
2021fswp	attach:019f1a19-9f45-77ec-9e81-69f3256a4cd7
2021gnlo	attach:019f1a19-9cd0-7193-aa80-e3e055201963
2021grshjf	attach:019f1a19-a025-7121-a851-281d20762289
2021gsmf	attach:019f1a19-a126-74ea-ae55-bc68e0772b01
2021hmfb	attach:019f1a19-a1aa-71c9-9af4-726c05ee2757
2021laleo	attach:019f1a19-9cc8-718c-8661-8c9dd84d05a1
2021legiono	attach:019f1a19-a19c-74e7-8384-231c58f05841
2021nsdpvemo	attach:019f1a19-9ad3-7783-8641-1a5198d8fa06
2021nydo	attach:019f1a19-984d-71e0-90dc-8fa2404763a6
2021ofnho	attach:019f1a19-9f59-747d-9f4d-3d4930b7d352
2021ppi	attach:019f1a19-a016-76c2-a536-30fee4a9b3ef
2021qolo	attach:019f1a19-9c26-7354-8da0-3e020c98452c
2021rnho	attach:019f1a19-9cda-714b-b2c1-4181d4ccc9ae
2021rtibdvs	attach:019f1a19-9eae-7286-8f4d-eb1a27ab8d89
2021rwo	attach:019f1a19-9fe8-7219-971b-5b4c69b40a53
2021saco	attach:019f1a19-9a5b-73bc-bb26-360637e484c8
2021sdv10o	attach:019f1a19-a270-7200-8731-ce9f33de2dd5
2021sdv11o	attach:019f1a19-a30c-7457-aff9-2c0f0a84d01e
2021sdv1o	attach:019f1a19-9c2c-75e2-adbf-291b19dc6c50
2021sdv2o	attach:019f1a19-9cff-77d5-a1af-1e65d261693c
2021sdv3o	attach:019f1a19-9c53-7416-bae1-0f86f6bbf503
2021sdv4o	attach:019f1a19-9e7f-7155-a797-97ce0e751552
2021sdv5o	attach:019f1a19-9cbc-746a-90a8-824fcdc406bc
2021sdv6o	attach:019f1a19-9f24-72e8-b107-d5ac22ac9b89
2021sdv7o	attach:019f1a19-9f5f-7553-b7a8-e6c0a00d62aa
2021sdv8o	attach:019f1a19-9ff1-7658-8db2-ddb2bb39b546
2021sdv9o	attach:019f1a19-a1a3-7410-a7cf-cd998c27c043
2021sorcgb	attach:019f1a19-9b07-77f2-a8e0-ef2ae321f387
2021stgo	attach:019f1a19-9d77-705e-8e9d-7c1d700388f1
2021tp2ps	attach:019f1a19-a269-731e-a626-e71d0c62025f
2021v5fvo	attach:019f1a19-98d4-70e5-8afb-06efe6c8ac22
2021wofo	attach:019f1a19-9bcb-768e-bf9b-ad17369c3006
2021zdco	attach:019f1a19-9acc-7050-9aec-5400051850a5
2022wscwp	create	019f1a00-763a-7754-b8fe-e906e04619aa
2k11fsh2	create	019f1a00-c052-771c-880c-de39b6fad4af
2k2EC	create	019f1a00-6af5-70ee-86a8-7d08afa34023
2k2amstelveen	create	019f1a00-55cf-7415-a8dd-d869fe3fd4b3
2k2artisticallydc	create	019f19ff-875c-77e1-b4ac-9515e9bc8968
2k2australiachamp	create	019f19ff-86be-76d0-9a13-dc8474ead383
2k2bangor	create	019f19ff-ecc9-758e-9434-048674b08b8d
2k2beauport	create	019f1a00-041f-712f-bc3e-fd28754c9138
2k2bicvc	create	019f19ff-88c7-713a-a7ab-4c9caae2edc9
2k2bostonmay	create	019f19ff-85fd-74c4-999d-6f6fbfee203c
2k2bsphilippines	create	019f19ff-8e0f-7027-bf59-27031b3be2a0
2k2butler	create	019f1a00-ae4e-7186-96e2-80346634986f
2k2camarillathreat	create	019f19ff-875c-77e1-b4ac-9515e9bc8968
2k2canberraq	create	019f1a00-78d5-7229-a2df-d63230442c63
